Student_ID,Age,Department,Electronics,Programming,Database,Data Science,Mathematics,DSA,Gender,CGPA
S02271,21,CSE,40,36,83,39,82,58,Female,7.2
S02272,24,CSE,63,70,33,94,65,82,Female,9.74
S02273,22,CSE,88,98,57,62,67,51,Female,5.91
S02274,23,CSE,36,56,40,46,97,42,Male,6.09
S02275,24,CSE,58,50,85,53,84,87,Male,7.4
S02276,21,CSE,96,90,72,66,74,70,Male,6.15
S02277,23,CSE,90,94,54,54,96,42,Female,9.89
S02278,19,CSE,74,93,36,76,61,57,Female,6.24
S02279,24,CSE,94,87,89,37,57,31,Male,8.08
S02280,23,CSE,66,55,33,73,79,88,Male,5.76
S02281,22,CSE,87,32,88,81,78,56,Male,6.95
S02282,24,CSE,56,99,36,47,94,49,Male,9.79
S02283,21,CSE,78,84,99,48,32,75,Male,7.73
S02284,20,CSE,87,95,70,68,41,52,Male,5.79
S02285,24,CSE,78,90,89,67,36,90,Female,5.99
S02286,22,CSE,32,43,96,56,89,94,Male,7.8
S02287,18,CSE,96,66,98,89,58,46,Male,5.33
S02288,23,CSE,38,53,96,86,94,70,Female,8.58
S02289,20,CSE,57,99,43,80,35,71,Male,5.05
S02290,23,CSE,72,76,77,63,45,87,Male,7.53
S02291,23,CSE,31,46,36,54,80,87,Female,9.97
S02292,20,CSE,67,68,48,51,53,61,Male,8.09
S02293,19,CSE,87,46,70,75,35,41,Female,5.07
S02294,21,CSE,76,98,84,33,33,95,Female,5.66
S02295,19,CSE,74,31,63,48,42,82,Male,8.03
S02296,18,CSE,53,73,81,38,74,55,Female,6.24
S02297,23,CSE,76,45,64,52,65,91,Male,7.77
S02298,20,CSE,47,53,54,71,91,64,Male,7.48
S02299,19,CSE,61,64,86,89,63,52,Male,6.26
S02300,18,CSE,38,53,88,44,67,43,Female,9.05
S02301,22,CSE,85,46,38,36,62,82,Male,6.61
S02302,20,CSE,50,79,83,86,69,76,Female,8.7
S02303,20,CSE,52,37,77,79,98,56,Male,5.22
S02304,18,CSE,52,34,45,54,98,99,Male,9.08
S02305,18,CSE,96,51,96,68,49,83,Female,9.24
S02306,21,CSE,62,77,41,30,62,56,Female,5.95
S02307,21,CSE,71,93,70,65,30,38,Male,6.4
S02308,23,CSE,86,32,36,67,79,61,Male,8.37
S02309,24,CSE,98,42,73,58,72,94,Male,5.53
S02310,24,CSE,64,95,99,83,62,41,Female,6.98
S02311,19,CSE,63,41,52,86,87,33,Female,6.15
S02312,20,CSE,73,65,64,77,34,44,Male,5.49
S02313,18,CSE,46,54,56,91,95,56,Male,8.37
S02314,18,CSE,53,44,56,40,35,57,Male,8.87
S02315,24,CSE,92,48,33,92,84,49,Female,6.5
S02316,21,CSE,60,88,69,84,71,90,Female,6.17
S02317,19,CSE,65,37,35,54,65,52,Female,9.06
S02318,23,CSE,89,61,48,31,78,63,Female,6.47
S02319,20,CSE,68,40,63,43,37,73,Male,5.74
S02320,24,CSE,96,55,96,35,71,64,Male,9.44
S02321,24,CSE,62,94,65,69,71,43,Female,8.0
S02322,19,CSE,60,51,98,45,44,94,Female,6.81
S02323,18,CSE,90,53,35,68,70,35,Female,9.45
S02324,22,CSE,35,44,89,85,90,81,Male,9.73
S02325,21,CSE,58,93,64,79,43,67,Male,8.78
S02326,18,CSE,54,80,97,74,77,67,Female,8.66
S02327,19,CSE,53,34,89,37,72,43,Female,9.0
S02328,21,CSE,73,80,99,61,68,91,Female,9.74
S02329,24,CSE,56,59,88,96,85,86,Female,9.09
S02330,19,CSE,90,59,38,93,31,67,Female,9.53
S02331,24,CSE,86,30,31,57,54,77,Male,9.01
S02332,19,CSE,85,95,39,49,40,95,Female,9.52
S02333,18,CSE,59,37,96,93,74,69,Female,9.58
S02334,20,CSE,50,92,42,57,39,64,Female,6.91
S02335,22,CSE,91,35,90,87,87,98,Male,9.22
S02336,19,CSE,40,72,53,75,88,48,Female,6.82
S02337,18,CSE,44,63,94,74,35,77,Female,9.41
S02338,21,CSE,90,68,39,99,42,83,Male,8.78
S02339,18,CSE,97,88,69,89,68,33,Female,9.37
S02340,22,CSE,35,72,51,90,35,77,Male,7.28
S02341,20,CSE,96,57,78,48,75,50,Female,8.53
S02342,23,CSE,51,79,50,68,93,97,Female,6.52
S02343,21,CSE,65,60,84,40,70,44,Female,5.1
S02344,19,CSE,95,47,62,59,84,50,Male,7.26
S02345,22,CSE,94,52,93,35,75,88,Male,6.05
S02346,18,CSE,99,66,49,49,90,57,Female,7.8
S02347,21,CSE,48,84,50,66,51,69,Female,10.0
S02348,18,CSE,92,94,48,52,62,74,Male,8.65
S02349,19,CSE,91,73,37,96,40,49,Male,5.88
S02350,23,CSE,81,81,96,82,69,35,Female,7.64
S02351,23,CSE,38,39,83,48,43,98,Female,5.83
S02352,24,CSE,99,90,95,69,38,80,Male,7.64
S02353,23,CSE,56,34,60,41,71,49,Female,9.71
S02354,22,CSE,76,75,83,40,42,65,Female,8.18
S02355,18,CSE,69,94,69,52,54,31,Female,9.78
S02356,18,CSE,79,66,35,67,46,74,Male,5.84
S02357,24,CSE,89,37,30,35,42,63,Female,7.39
S02358,18,CSE,55,91,72,64,50,84,Male,9.0
S02359,19,CSE,55,44,56,47,59,97,Female,8.1
S02360,22,CSE,98,63,47,49,37,78,Male,5.85
S02361,24,CSE,30,81,57,31,46,41,Female,6.31
S02362,23,CSE,40,63,34,70,71,81,Male,6.09
S02363,21,CSE,41,55,59,39,70,98,Male,8.5
S02364,22,CSE,85,31,84,70,68,83,Male,7.32
S02365,21,CSE,47,89,37,86,81,41,Female,7.99
S02366,23,CSE,78,48,78,87,62,95,Female,9.95
S02367,24,CSE,79,93,86,85,38,68,Female,9.28
S02368,24,CSE,78,69,41,57,91,42,Female,6.42
S02369,23,CSE,74,46,37,45,92,96,Male,6.05
S02370,18,CSE,63,39,99,70,57,89,Female,6.06
S02371,20,CSE,72,84,71,82,79,78,Female,7.82
S02372,21,CSE,50,93,81,91,92,41,Male,8.23
S02373,18,CSE,31,57,34,43,33,76,Male,8.05
S02374,22,CSE,36,86,60,90,33,73,Male,8.78
S02375,19,CSE,82,60,62,77,52,58,Male,7.43
S02376,21,CSE,40,85,84,67,54,63,Female,6.4
S02377,24,CSE,90,50,77,31,74,43,Female,7.0
S02378,21,CSE,49,92,99,66,97,74,Female,9.4
S02379,24,CSE,84,89,95,78,32,38,Male,8.2
S02380,18,CSE,45,76,92,37,84,48,Male,5.25
S02381,21,CSE,55,65,36,88,47,49,Male,6.13
S02382,20,CSE,60,30,84,39,77,73,Male,9.28
S02383,18,CSE,71,72,58,79,31,69,Male,8.91
S02384,21,CSE,75,74,72,59,81,41,Female,8.38
S02385,24,CSE,90,40,97,84,62,81,Female,9.79
S02386,20,CSE,79,58,31,73,87,90,Female,7.76
S02387,22,CSE,57,48,77,89,73,53,Female,5.66
S02388,22,CSE,80,43,37,74,58,38,Female,7.44
S02389,22,CSE,85,72,97,67,98,86,Male,5.11
S02390,18,CSE,54,57,52,58,35,91,Male,5.87
S02391,24,CSE,52,36,53,33,70,68,Female,7.37
S02392,21,CSE,96,82,78,45,38,31,Female,9.6
S02393,18,CSE,47,58,77,56,40,47,Female,7.42
S02394,20,CSE,67,33,42,90,58,62,Male,6.28
S02395,24,CSE,65,67,69,71,39,43,Male,9.81
S02396,19,CSE,76,66,85,53,81,90,Female,6.61
S02397,20,CSE,55,45,52,87,42,64,Female,8.85
S02398,20,CSE,42,79,97,34,89,35,Female,6.87
S02399,18,CSE,44,53,63,34,71,55,Male,5.23
S02400,24,CSE,30,64,74,89,30,35,Male,7.07
S02401,18,CSE,59,81,38,65,34,68,Male,9.92
S02402,21,CSE,35,45,45,62,78,80,Female,5.07
S02403,22,CSE,89,71,49,83,55,43,Female,7.2
S02404,18,CSE,36,75,79,69,66,43,Male,8.16
S02405,24,CSE,58,30,38,57,65,52,Female,8.22
S02406,20,CSE,33,32,65,44,58,30,Male,6.34
S02407,21,CSE,44,38,56,33,99,55,Male,9.64
S02408,18,CSE,96,71,75,77,89,62,Male,9.07
S02409,19,CSE,43,64,34,84,46,70,Female,6.62
S02410,22,CSE,41,35,65,94,60,83,Male,6.1
S02411,19,CSE,96,38,73,80,84,31,Male,5.16
S02412,24,CSE,61,90,37,53,37,83,Female,5.83
S02413,18,CSE,65,74,63,87,43,83,Male,8.25
S02414,18,CSE,34,50,99,56,68,36,Female,7.48
S02415,21,CSE,54,50,54,46,32,99,Male,6.91
S02416,23,CSE,61,76,73,59,33,35,Female,7.13
S02417,19,CSE,54,63,56,95,36,38,Female,9.36
S02418,18,CSE,68,71,92,92,86,91,Female,5.47
S02419,23,CSE,65,76,89,54,59,77,Female,8.51
S02420,20,CSE,75,95,67,78,82,45,Male,9.02
S02421,22,CSE,51,37,80,43,78,35,Male,7.36
S02422,23,CSE,36,45,43,77,75,63,Female,9.96
S02423,18,CSE,61,42,91,81,36,68,Female,6.96
S02424,19,CSE,89,55,75,62,74,34,Male,5.6
S02425,24,CSE,97,71,62,37,65,41,Female,7.33
S02426,24,CSE,75,82,94,97,99,77,Male,5.01
S02427,22,CSE,88,79,60,93,65,69,Female,5.54
S02428,22,CSE,89,90,60,90,49,97,Female,9.56
S02429,18,CSE,34,56,66,75,78,43,Female,7.31
S02430,18,CSE,43,39,42,53,81,93,Female,7.81
S02431,19,CSE,96,40,98,65,90,49,Male,8.92
S02432,20,CSE,63,49,51,81,74,39,Female,6.78
S02433,24,CSE,30,48,36,70,33,89,Female,7.65
S02434,24,CSE,79,36,80,44,45,61,Female,8.48
S02435,20,CSE,92,97,76,62,40,35,Female,8.67
S02436,20,CSE,85,91,95,41,50,37,Male,7.5
S02437,19,CSE,31,54,64,76,75,95,Female,5.36
S02438,24,CSE,82,66,76,71,63,57,Female,6.03
S02439,19,CSE,89,67,92,40,63,42,Female,9.98
S02440,21,CSE,61,78,65,95,85,39,Male,6.07
S02441,21,CSE,40,63,48,71,83,66,Male,9.7
S02442,20,CSE,49,54,41,66,64,51,Female,9.92
S02443,22,CSE,58,64,86,86,49,78,Female,7.18
S02444,21,CSE,70,93,71,79,99,63,Female,5.09
S02445,24,CSE,62,38,43,68,96,30,Male,8.06
S02446,19,CSE,32,58,61,38,42,41,Male,9.51
S02447,20,CSE,85,32,79,85,62,85,Female,7.37
S02448,22,CSE,60,50,62,37,35,98,Male,6.38
S02449,23,CSE,72,70,38,47,51,55,Male,9.69
S02450,22,CSE,89,45,59,63,38,98,Female,7.3
S02451,23,CSE,63,64,53,40,80,54,Female,5.26
S02452,23,CSE,40,59,57,40,36,57,Female,6.51
S02453,21,CSE,84,32,52,61,32,38,Male,5.99
S02454,19,CSE,48,42,60,51,70,80,Male,6.73
S02455,23,CSE,87,60,37,96,80,76,Female,9.24
S02456,19,CSE,89,49,79,88,44,60,Female,6.34
S02457,24,CSE,54,93,78,64,58,52,Female,6.09
S02458,18,CSE,37,62,33,45,38,69,Male,8.88
S02459,21,CSE,67,48,50,66,92,51,Female,7.72
S02460,23,CSE,61,72,86,71,83,84,Male,9.74
S02461,22,CSE,70,67,46,98,77,52,Female,6.84
S02462,22,CSE,50,44,72,99,68,44,Female,7.03
S02463,21,CSE,92,84,39,42,54,36,Female,5.02
S02464,19,CSE,51,69,37,76,82,71,Female,5.15
S02465,24,CSE,88,95,94,36,45,32,Female,9.2
S02466,19,CSE,53,49,76,47,46,86,Female,6.26
S02467,18,CSE,88,49,82,52,55,51,Male,9.65
S02468,18,CSE,45,41,46,37,45,35,Female,5.22
S02469,23,CSE,72,87,85,35,84,48,Female,9.47
S02470,22,CSE,91,50,87,86,74,99,Female,8.53
S02471,22,CSE,92,91,65,43,30,95,Female,7.62
S02472,23,CSE,93,56,33,85,33,43,Male,9.03
S02473,22,CSE,78,70,95,41,72,71,Male,6.77
S02474,21,CSE,79,74,60,71,73,99,Male,7.85
S02475,21,CSE,53,64,48,67,63,42,Female,5.31
S02476,20,CSE,54,90,47,94,41,67,Female,5.08
S02477,24,CSE,99,73,53,50,40,73,Female,6.36
S02478,21,CSE,52,90,63,75,84,56,Female,10.0
S02479,22,CSE,99,65,65,90,79,60,Female,9.45
S02480,19,CSE,58,36,36,46,59,71,Male,8.42
S02481,23,CSE,79,30,59,99,34,89,Female,7.8
S02482,18,CSE,45,99,80,57,60,86,Female,6.43
S02483,20,CSE,50,73,71,32,86,87,Female,8.74
S02484,18,CSE,57,96,60,76,52,74,Female,8.11
S02485,22,CSE,69,75,73,73,74,54,Female,7.15
S02486,20,CSE,44,48,53,70,82,30,Female,5.84
S02487,21,CSE,50,64,80,60,74,55,Male,7.19
S02488,20,CSE,50,86,36,81,69,63,Female,5.39
S02489,24,CSE,75,55,57,67,96,61,Male,6.49
S02490,20,CSE,32,82,70,69,34,88,Male,6.97
S02491,19,CSE,91,89,43,92,66,88,Female,7.65
S02492,24,CSE,86,33,54,91,82,44,Male,8.79
S02493,24,CSE,82,99,54,54,85,59,Female,8.22
S02494,21,CSE,76,91,48,60,48,95,Male,7.91
S02495,22,CSE,78,58,36,94,83,60,Female,8.38
S02496,22,CSE,91,78,92,90,54,58,Female,7.59
S02497,24,CSE,32,79,68,35,87,58,Female,7.13
S02498,20,CSE,32,49,36,37,48,58,Male,5.37
S02499,19,CSE,57,35,98,42,73,80,Male,7.79
S02500,18,CSE,59,83,53,72,53,45,Female,6.0
S02501,24,CSE,70,33,62,62,96,51,Male,6.69
S02502,21,CSE,48,80,94,98,55,53,Male,5.18
S02503,23,CSE,98,52,70,60,91,77,Female,6.85
S02504,18,CSE,77,50,40,47,75,85,Male,6.29
S02505,21,CSE,91,59,54,71,95,83,Male,7.15
S02506,21,CSE,40,81,92,47,76,61,Female,8.84
S02507,21,CSE,37,72,99,98,40,71,Female,5.32
S02508,23,CSE,97,73,59,94,86,78,Male,6.89
S02509,18,CSE,54,42,50,83,37,37,Female,8.61
S02510,24,CSE,78,55,70,60,47,42,Male,7.12
S02511,21,CSE,78,39,48,40,69,96,Female,9.74
S02512,24,CSE,48,34,70,70,89,39,Male,5.19
S02513,21,CSE,93,64,60,84,73,37,Female,6.37
S02514,19,CSE,84,35,97,73,79,59,Male,7.94
S02515,24,CSE,97,85,72,69,91,50,Male,5.46
S02516,24,CSE,35,97,53,62,98,44,Female,8.42
S02517,24,CSE,45,41,57,88,62,59,Male,5.07
S02518,22,CSE,40,59,62,31,37,88,Female,7.02
S02519,24,CSE,90,79,56,41,31,58,Female,9.3
S02520,20,CSE,54,97,99,59,66,37,Female,8.47
S02521,23,CSE,83,71,69,76,73,86,Male,5.56
S02522,20,CSE,96,90,80,82,81,98,Male,8.49
S02523,18,CSE,54,99,30,69,54,73,Female,5.13
S02524,19,CSE,95,63,71,59,60,83,Female,6.63
S02525,19,CSE,92,53,67,65,65,60,Female,7.96
S02526,23,CSE,85,42,72,93,82,79,Female,5.26
S02527,20,CSE,65,61,78,67,74,94,Male,5.64
S02528,24,CSE,59,44,43,66,74,36,Male,8.33
S02529,18,CSE,75,36,76,40,77,44,Female,6.69
S02530,21,CSE,77,84,74,88,83,81,Male,5.95
S02531,18,CSE,90,83,83,71,45,81,Female,8.83
S02532,24,CSE,72,59,91,91,51,63,Male,7.37
S02533,22,CSE,41,86,47,51,56,94,Male,5.84
S02534,23,CSE,91,55,73,59,44,75,Female,7.94
S02535,21,CSE,52,99,56,79,47,71,Male,5.55
S02536,18,CSE,57,87,55,91,96,45,Male,9.84
S02537,22,CSE,74,85,50,45,82,70,Female,5.62
S02538,20,CSE,80,54,48,61,42,54,Male,6.77
S02539,20,CSE,64,58,77,30,62,47,Female,9.79
S02540,18,CSE,97,55,98,81,43,91,Female,8.4
S02541,19,CSE,58,32,34,74,60,82,Female,5.74
S02542,20,CSE,34,83,64,98,91,74,Female,6.07
S02543,22,CSE,45,81,90,98,81,96,Male,8.94
S02544,24,CSE,99,37,55,76,70,67,Female,8.51
S02545,22,CSE,71,37,40,82,96,75,Female,6.71
S02546,18,CSE,62,44,96,54,41,44,Male,6.65
S02547,23,CSE,33,36,62,41,85,72,Male,9.78
S02548,23,CSE,76,79,36,61,42,81,Female,6.67
S02549,18,CSE,77,35,77,61,41,93,Female,6.77
S02550,23,CSE,56,78,31,41,90,61,Male,9.55
S02551,23,CSE,41,84,42,48,59,61,Male,7.48
S02552,21,CSE,68,36,69,86,38,90,Female,7.15
S02553,24,CSE,42,44,77,49,74,59,Female,7.78
S02554,21,CSE,33,82,77,55,79,73,Male,5.4
S02555,22,CSE,50,73,34,63,63,51,Male,6.17
S02556,22,CSE,89,75,82,82,36,45,Male,5.13
S02557,19,CSE,39,96,81,50,99,56,Female,6.77
S02558,21,CSE,59,59,72,40,65,83,Male,7.7
S02559,19,CSE,36,34,47,93,44,68,Male,8.83
S02560,24,CSE,41,63,38,46,90,63,Male,9.35
S02561,23,CSE,50,48,30,42,97,70,Female,8.11
S02562,22,CSE,36,33,58,54,75,47,Male,6.89
S02563,19,CSE,80,90,74,69,30,61,Male,7.45
S02564,18,CSE,72,45,74,32,43,73,Male,5.17
S02565,22,CSE,41,64,41,52,64,93,Female,5.45
S02566,23,CSE,43,87,33,37,36,60,Female,7.88
S02567,21,CSE,83,97,48,32,42,90,Male,8.7
S02568,22,CSE,81,87,57,30,86,80,Male,6.14
S02569,23,CSE,49,95,95,51,53,87,Female,5.75
S02570,22,CSE,97,97,36,91,69,71,Female,8.34
S02571,18,CSE,30,90,92,97,54,64,Male,9.37
S02572,20,CSE,57,70,84,99,30,45,Male,8.86
S02573,20,CSE,81,51,90,88,82,45,Male,5.56
S02574,22,CSE,99,64,98,51,31,43,Female,6.92
S02575,21,CSE,56,88,63,64,33,76,Male,5.63
S02576,24,CSE,36,90,61,59,81,97,Male,8.58
S02577,19,CSE,36,97,67,42,81,36,Male,7.58
S02578,21,CSE,71,57,74,81,65,85,Male,7.65
S02579,21,CSE,93,53,90,70,54,63,Female,8.49
S02580,22,CSE,52,48,49,93,37,98,Female,6.76
S02581,18,CSE,84,80,83,35,42,94,Male,5.39
S02582,18,CSE,81,48,51,42,90,70,Male,6.15
S02583,24,CSE,37,37,63,68,47,54,Female,6.43
S02584,19,CSE,64,41,82,68,61,79,Male,5.14
S02585,24,CSE,62,84,30,70,38,56,Male,8.87
S02586,21,CSE,74,72,99,95,70,66,Male,9.26
S02587,23,CSE,80,92,94,99,76,81,Male,6.63
S02588,21,CSE,62,70,94,67,39,62,Female,9.69
S02589,24,CSE,48,68,42,97,94,44,Female,7.15
S02590,21,CSE,69,48,95,39,69,77,Female,6.97
S02591,21,CSE,67,41,71,55,92,48,Female,7.68
S02592,21,CSE,37,75,58,92,64,82,Female,9.9
S02593,22,CSE,32,58,90,59,71,58,Male,5.16
S02594,22,CSE,95,57,42,89,39,97,Female,9.19
S02595,20,CSE,66,72,85,71,51,36,Female,8.32
S02596,21,CSE,53,38,58,33,35,55,Male,6.02
S02597,20,CSE,98,48,48,61,60,99,Male,7.4
S02598,21,CSE,81,46,57,84,33,46,Male,9.98
S02599,18,CSE,82,57,40,33,89,94,Female,5.9
S02600,24,CSE,75,56,44,90,81,95,Female,7.24
S02601,21,CSE,37,89,41,55,30,73,Female,6.19
S02602,24,CSE,99,63,62,32,93,76,Male,6.42
S02603,18,CSE,75,50,38,60,91,54,Male,6.8
S02604,19,CSE,80,77,77,52,84,32,Male,9.39
S02605,19,CSE,36,51,31,31,71,67,Male,5.29
S02606,22,CSE,67,39,58,31,67,69,Male,9.07
S02607,18,CSE,36,31,32,79,51,89,Female,8.36
S02608,22,CSE,58,32,49,66,70,30,Female,9.34
S02609,20,CSE,55,80,48,83,64,84,Male,6.79
S02610,19,CSE,94,35,67,33,58,64,Male,9.78
S02611,21,CSE,74,40,97,30,38,76,Male,7.26
S02612,22,CSE,91,32,72,59,57,97,Female,8.49
S02613,21,CSE,81,32,48,98,85,31,Female,9.36
S02614,20,CSE,58,33,59,65,34,93,Male,7.76
S02615,22,CSE,60,92,74,99,48,34,Male,9.48
S02616,20,CSE,69,75,97,64,74,59,Female,5.99
S02617,22,CSE,32,77,69,36,77,73,Male,7.24
S02618,18,CSE,35,90,97,61,43,39,Female,9.41
S02619,18,CSE,48,73,95,62,97,80,Male,8.24
S02620,23,CSE,89,90,95,52,76,33,Male,7.67
S02621,24,CSE,36,55,90,89,37,78,Male,5.08
S02622,22,CSE,85,68,48,93,36,60,Female,6.94
S02623,24,CSE,59,83,72,86,67,50,Male,5.01
S02624,23,CSE,93,37,50,34,83,51,Female,6.46
S02625,23,CSE,54,73,54,45,91,59,Male,8.4
S02626,23,CSE,91,83,47,35,83,75,Male,8.51
S02627,23,CSE,89,34,61,98,87,31,Female,7.43
S02628,19,CSE,52,31,71,52,99,92,Female,8.79
S02629,21,CSE,80,85,57,85,56,83,Male,8.88
S02630,23,CSE,55,80,42,47,43,91,Male,7.13
S02631,21,CSE,99,59,64,77,93,66,Male,7.05
S02632,20,CSE,95,90,73,72,73,79,Female,8.17
S02633,21,CSE,43,61,36,48,58,89,Female,5.46
S02634,22,CSE,85,39,98,60,30,57,Male,7.65
S02635,23,CSE,76,74,80,53,61,66,Male,9.18
S02636,21,CSE,83,47,78,76,80,62,Female,8.83
S02637,24,CSE,85,74,41,78,38,68,Male,9.61
S02638,21,CSE,68,82,51,69,79,37,Female,5.72
S02639,23,CSE,74,86,93,72,99,78,Female,9.44
S02640,24,CSE,62,54,56,53,84,86,Female,7.01
S02641,22,CSE,63,81,95,46,63,63,Male,5.84
S02642,18,CSE,46,74,64,81,71,40,Female,8.93
S02643,18,CSE,91,60,68,32,93,98,Male,7.11
S02644,18,CSE,37,36,56,78,74,62,Male,9.03
S02645,24,CSE,96,91,99,70,57,53,Male,9.53
S02646,21,CSE,73,31,90,96,68,79,Male,8.12
S02647,21,CSE,80,90,53,41,58,83,Male,9.97
S02648,24,CSE,59,75,54,49,39,48,Male,5.37
S02649,20,CSE,99,90,79,62,78,89,Female,5.4
S02650,19,CSE,93,81,41,65,52,59,Male,5.31
S02651,21,CSE,86,84,91,79,44,71,Female,8.52
S02652,19,CSE,92,45,82,78,66,50,Male,9.28
S02653,21,CSE,91,51,68,38,47,74,Female,8.67
S02654,21,CSE,69,94,49,75,49,34,Female,9.87
S02655,18,CSE,91,57,81,55,51,67,Female,5.41
S02656,19,CSE,88,92,54,45,88,77,Female,6.74
S02657,22,CSE,51,35,84,38,77,31,Female,9.67
S02658,23,CSE,52,68,42,37,50,76,Female,9.44
S02659,22,CSE,59,42,60,51,32,64,Female,9.07
S02660,22,CSE,99,35,94,69,44,48,Male,5.37
S02661,18,CSE,81,34,63,58,72,85,Female,8.17
S02662,24,CSE,43,38,97,77,77,99,Male,5.58
S02663,18,CSE,58,52,49,59,51,56,Female,5.39
S02664,20,CSE,79,91,73,60,30,87,Male,8.66
S02665,18,CSE,54,32,97,35,67,49,Female,5.83
S02666,21,CSE,62,95,94,95,57,40,Male,9.14
S02667,18,CSE,44,67,91,67,54,47,Female,5.59
S02668,19,CSE,41,87,57,56,37,32,Female,6.11
S02669,19,CSE,49,80,80,39,42,38,Male,7.23
S02670,24,CSE,77,39,33,50,66,36,Female,9.23
S02671,22,CSE,82,70,36,51,75,47,Male,5.17
S02672,20,CSE,56,34,85,98,79,72,Male,5.49
S02673,24,CSE,37,78,89,38,36,89,Male,9.94
S02674,20,CSE,66,94,46,86,41,62,Female,6.48
S02675,23,CSE,45,40,66,75,77,57,Female,7.03
S02676,19,CSE,81,99,54,41,81,38,Female,9.71
S02677,20,CSE,80,57,34,33,51,88,Male,6.1
S02678,22,CSE,32,52,54,70,69,56,Male,7.51
S02679,23,CSE,30,65,61,51,44,81,Female,7.58
S02680,21,CSE,88,33,80,54,73,62,Female,8.9
S02681,18,CSE,93,71,78,75,37,59,Male,9.17
S02682,19,CSE,46,79,43,70,58,64,Female,8.16
S02683,23,CSE,75,87,75,47,49,82,Male,9.06
S02684,24,CSE,39,53,79,35,73,86,Female,6.68
S02685,19,CSE,92,49,68,73,87,61,Female,7.47
S02686,21,CSE,43,32,60,74,80,65,Male,7.41
S02687,20,CSE,41,59,69,40,97,44,Female,9.29
S02688,22,CSE,51,89,90,93,86,81,Male,9.11
S02689,21,CSE,32,56,86,59,82,63,Male,8.84
S02690,22,CSE,38,89,86,79,89,89,Male,6.33
S02691,22,CSE,57,98,60,85,63,93,Female,9.64
S02692,24,CSE,47,87,61,86,96,97,Female,5.04
S02693,23,CSE,56,65,66,55,64,93,Female,7.82
S02694,18,CSE,38,30,40,60,79,65,Female,6.01
S02695,20,CSE,32,33,35,75,56,55,Male,5.01
S02696,23,CSE,81,47,32,92,51,58,Male,5.45
S02697,21,CSE,68,30,92,82,63,54,Female,9.03
S02698,23,CSE,40,70,46,67,95,54,Male,9.1
S02699,21,CSE,78,97,38,80,85,77,Male,5.4
S02700,18,CSE,66,67,88,90,59,44,Male,5.53
S02701,23,CSE,40,42,54,77,67,55,Female,7.65
S02702,19,CSE,59,78,54,47,51,74,Male,7.85
S02703,22,CSE,71,82,31,75,90,32,Male,6.55
S02704,24,CSE,42,73,99,64,85,47,Female,5.17
S02705,21,CSE,88,79,87,74,37,38,Male,6.28
S02706,24,CSE,88,68,45,39,99,92,Male,6.68
S02707,18,CSE,43,71,91,58,38,72,Female,7.84
S02708,23,CSE,93,35,56,41,63,76,Male,9.84
S02709,24,CSE,73,45,77,87,77,40,Male,8.98
S02710,20,CSE,45,62,43,86,64,85,Male,6.23
S02711,19,CSE,74,93,72,75,82,40,Male,9.49
S02712,23,CSE,42,95,62,74,51,42,Male,5.96
S02713,24,CSE,77,69,68,76,43,48,Male,5.43
S02714,18,CSE,44,34,84,57,43,88,Female,9.41
S02715,20,CSE,32,43,39,94,72,66,Female,5.24
S02716,21,CSE,63,44,89,66,75,62,Female,5.78
S02717,18,CSE,31,37,54,45,89,95,Male,6.82
S02718,20,CSE,49,38,51,91,44,86,Female,6.36
S02719,24,CSE,31,62,46,79,68,41,Female,5.84
S02720,19,CSE,72,89,37,57,39,86,Female,5.18
S02721,21,CSE,32,74,62,90,93,48,Male,6.56
S02722,23,CSE,66,47,89,57,70,83,Male,6.21
S02723,20,CSE,53,69,64,49,38,56,Male,9.07
S02724,24,CSE,87,71,94,82,72,56,Male,5.85
S02725,22,CSE,78,97,37,35,96,99,Male,8.08
S02726,19,CSE,82,37,55,78,75,63,Female,6.32
S02727,22,CSE,91,51,91,59,85,35,Male,6.27
S02728,23,CSE,91,83,76,32,99,67,Male,6.39
S02729,23,CSE,56,56,96,45,56,52,Female,5.94
S02730,22,CSE,76,32,41,60,67,54,Male,8.24
S02731,19,CSE,74,72,72,82,67,66,Female,6.03
S02732,23,CSE,94,57,83,33,59,36,Female,9.3
S02733,24,CSE,32,76,40,50,47,31,Male,9.48
S02734,23,CSE,37,90,40,53,68,88,Male,8.66
S02735,20,CSE,39,99,82,40,30,97,Male,8.84
S02736,19,CSE,46,81,68,87,93,35,Male,9.56
S02737,23,CSE,89,79,59,32,44,30,Female,6.44
S02738,18,CSE,43,93,57,67,44,97,Female,5.05
S02739,18,CSE,70,30,97,46,59,64,Female,5.86
S02740,20,CSE,70,40,41,34,65,32,Male,9.49
S02741,24,CSE,57,90,44,86,52,46,Female,8.81
S02742,21,CSE,31,97,64,67,55,98,Male,6.97
S02743,20,CSE,80,85,44,57,57,78,Female,6.98
S02744,18,CSE,81,97,88,33,90,89,Male,6.74
S02745,20,CSE,37,34,90,34,30,52,Male,6.58
S02746,20,CSE,54,35,67,83,85,88,Male,7.2
S02747,18,CSE,77,63,41,57,63,62,Male,5.24
S02748,21,CSE,90,83,42,72,70,77,Male,9.0
S02749,19,CSE,35,69,81,79,49,63,Female,5.55
S02750,21,CSE,57,49,77,67,54,77,Male,7.55
S02751,20,CSE,97,41,44,43,64,51,Male,8.75
